-0,0,0,58626,18.546,0,99955
0.0014076,-2.2194e-10,12.064,33588,11.766,0.00039488,99955
0.0028504,-1.6765e-10,14.711,5781.1,3.8568,0.00024197,99955
0.0030829,-1.2871e-10,13.831,6333.7,4.2261,0.00026386,99955
0.00092293,-9.1875e-11,9.9637,28655,10.623,0.00038026,99955
-0,0,0,47654,15.522,0,99955
-0,0,0,58609,18.543,0,99954
0.0011909,-2.415e-10,12.062,33594,11.778,0.00039583,99954
0.0018082,-1.9925e-10,14.705,5813.8,3.8927,0.00024527,99954
0.0015173,-1.3064e-10,13.817,6358,4.2612,0.00026735,99954
0.00026749,-7.4989e-11,9.9505,28584,10.619,0.00038118,99954
-0,0,0,47500,15.488,0,99954
-0,0,0,58609,18.543,0,99954
0.0011909,-2.415e-10,12.062,33594,11.778,0.00039583,99954
0.0018082,-1.9925e-10,14.705,5813.8,3.8927,0.00024527,99954
0.0015173,-1.3064e-10,13.817,6358,4.2612,0.00026735,99954
0.00026749,-7.4989e-11,9.9505,28584,10.619,0.00038118,99954
-0,0,0,47500,15.488,0,99954
-0,0,0,58555,18.531,0,99952
0.0011298,-2.6019e-10,12.057,33574,11.781,0.00039644,99952
0.0012714,-2.0321e-10,14.693,5834.2,3.9183,0.00024775,99952
0.00056758,-1.5105e-10,13.802,6372.7,4.2866,0.00027,99952
-0.00012563,-7.9743e-11,9.9388,28515,10.612,0.00038181,99952
-0,0,0,47359,15.458,0,99952
-0,0,0,58555,18.531,0,99952
0.0011298,-2.6019e-10,12.057,33574,11.781,0.00039644,99952
0.0012714,-2.0321e-10,14.693,5834.2,3.9183,0.00024775,99952
0.00056758,-1.5105e-10,13.802,6372.7,4.2866,0.00027,99952
-0.00012563,-7.9743e-11,9.9388,28515,10.612,0.00038181,99952
